0.05106111	0.03236661	0.04659675	0.03990021	0.05189818	0.05664156	0.01311406	0.06891855	0.04129533	0.04269044	0.04492262	0.04464359	0.02539104	0.05915276	0.06891855	0.07673118	0.09880261	0.13695486
0.1013383	0.03633511	0.047669	0.07867052	0.04600226	0.01733418	0.0046669	0.0490024	0.04333546	0.02366783	0.01833423	0.03666846	0.07333693	0.04000196	0.0510025	0.10500515	0.0938564	0.1337724
0.0486444	0.05559361	0.05906821	0.0382206	0.06601741	0.06254281	0.0069492	0.05559361	0.06601741	0.0312714	0.05906821	0.0451698	0.017373	0.0416952	0.07991581	0.0277968	0.09945048	0.13961205
0.08068784	0.03627252	0.05255813	0.05773992	0.0614412	0.02590894	0.00740255	0.05922043	0.04959711	0.03775303	0.03035047	0.034792	0.03627252	0.05403865	0.0614412	0.08068784	0.09919068	0.13464497
0.08461474	0.03340877	0.05276713	0.07118879	0.04308795	0.01998282	0.00374678	0.04527357	0.04215126	0.02185621	0.02685191	0.05432829	0.07243771	0.03684332	0.06150961	0.10615872	0.09364085	0.13015157
0.05138997	0.03278869	0.03720256	0.06652322	0.05391218	0.03720256	0.00409859	0.06463156	0.02711373	0.03089704	0.03436507	0.04287752	0.05548856	0.05895659	0.05927187	0.11066184	0.09586088	0.13675757
0.05979822	0.03492216	0.03922763	0.07127948	0.04736019	0.03157346	0.00717579	0.05214405	0.04161956	0.03157346	0.03635732	0.05549275	0.0569279	0.0401844	0.08180396	0.08563105	0.09561183	0.13131679
0.04999695	0.04074896	0.06791493	0.03265696	0.06646993	0.06357993	0.01155999	0.05606594	0.04768495	0.04855195	0.04941895	0.04277195	0.02687697	0.04479495	0.05953393	0.04912995	0.10149785	0.14074498
0.07701339	0.03541966	0.05621652	0.06076584	0.05199216	0.03736937	0.00779882	0.05101731	0.04581809	0.03054539	0.03476976	0.04386839	0.05459177	0.04451829	0.05654148	0.07701339	0.09724322	0.13749716
0.05629213	0.04419974	0.03752809	0.05253932	0.06004494	0.04128089	0.01209238	0.0667166	0.03502621	0.03752809	0.03627715	0.04378277	0.039196	0.05670911	0.0667166	0.08214481	0.09813706	0.13378812
0.041434	0.03653725	0.04953246	0.04086899	0.04670741	0.05518255	0.00866347	0.07552287	0.04633074	0.03672559	0.04840244	0.04350569	0.03390054	0.05763092	0.06836609	0.07495786	0.09808358	0.13764754
0.06793711	0.0384147	0.05619929	0.05228668	0.05655498	0.0387704	0.00640245	0.06260174	0.03948178	0.0384147	0.03734763	0.03912609	0.05050822	0.04872976	0.05442083	0.07896356	0.09729355	0.13654652
0.07528849	0.04015386	0.04684617	0.07328079	0.04851925	0.02442693	0.00401539	0.05052694	0.0388154	0.02241924	0.02710386	0.04584232	0.07261156	0.04082309	0.0562154	0.11276542	0.09143871	0.12890718
0.08633585	0.03483727	0.05377057	0.06285856	0.04771192	0.02347729	0.002272	0.05225591	0.04846925	0.0212053	0.02877862	0.04619725	0.05604257	0.04619725	0.0590719	0.09996783	0.09519679	0.13535388
0.04898347	0.04552269	0.03966597	0.06495635	0.06628742	0.06948199	0.00532429	0.07214414	0.02662145	0.03354303	0.02289445	0.03434168	0.05723613	0.06495635	0.0495159	0.07161171	0.09404283	0.13287016
0.08897549	0.03463228	0.04623778	0.07976478	0.04421142	0.02505314	0.00239479	0.04660621	0.041264	0.0193425	0.01971093	0.04181664	0.07515942	0.03923764	0.05379057	0.1162392	0.09258245	0.13298075
0.07760667	0.03420949	0.04398363	0.07311057	0.04906618	0.02541276	0.00312772	0.04593846	0.04222429	0.02560825	0.03088628	0.04535201	0.06001322	0.03831463	0.06607319	0.10888392	0.09471759	0.13547112
0.10026191	0.04541779	0.04884555	0.07969536	0.06684127	0.02999288	0.00171388	0.04113309	0.03856227	0.02485124	0.0325637	0.02570818	0.06941209	0.03941921	0.03770533	0.09169251	0.09198775	0.13419599
0.06971171	0.03464202	0.05730901	0.06244116	0.04961079	0.02566075	0.00470447	0.05003847	0.04148488	0.02651611	0.02950987	0.04875543	0.06329652	0.0431956	0.05474294	0.1090582	0.09481744	0.13450462
0.0775889	0.03675264	0.04859516	0.06656311	0.04982024	0.03430246	0.00245018	0.06329621	0.04246972	0.02817702	0.02899375	0.03838609	0.06002931	0.05063697	0.0579875	0.08453107	0.09419271	0.13522698
0.08531851	0.03574901	0.05915171	0.07112947	0.05196505	0.02653535	0.00497538	0.04717395	0.04938523	0.02819381	0.03409055	0.03869738	0.06449564	0.04017157	0.0523336	0.08163305	0.09535149	0.13364925
0.05791837	0.03654374	0.04826531	0.05102333	0.05286201	0.04941448	0.01287075	0.05998689	0.04366861	0.03815258	0.04596696	0.03976142	0.03930175	0.05102333	0.06044656	0.07239797	0.10058277	0.13981318
0.09974453	0.0370698	0.03554115	0.08025422	0.04929902	0.02025464	0.0030573	0.04165576	0.0309552	0.01834382	0.01834382	0.04891686	0.07299312	0.03859846	0.05961742	0.12382079	0.09078144	0.13075266
0.07206857	0.03480023	0.05158332	0.05454505	0.04491945	0.04023006	0.00814474	0.05849401	0.04072368	0.03085127	0.03800876	0.04714074	0.05553229	0.04590669	0.05874082	0.08934528	0.09552392	0.13344114
0.07682499	0.03915596	0.04782975	0.0758337	0.04411242	0.02279968	0.00272605	0.05278621	0.0428733	0.02329532	0.02379097	0.04113855	0.0758337	0.03692556	0.05675137	0.11375056	0.09280472	0.13076719
0.0657332	0.03218894	0.0470975	0.06878268	0.04404802	0.02947829	0.00576013	0.05353528	0.046081	0.02371816	0.03218894	0.04980814	0.05827892	0.04743633	0.06674969	0.0975833	0.09629387	0.13523761
0.10071047	0.03419646	0.04960366	0.07515707	0.03983324	0.02217133	0.00450942	0.0435911	0.04697317	0.02179555	0.02480183	0.0462216	0.07215078	0.03194175	0.06087722	0.09695261	0.09452829	0.13398443
0.06447653	0.03080545	0.04638728	0.07558082	0.04262615	0.03062635	0.00483574	0.0488947	0.04226795	0.02507421	0.03044725	0.04226795	0.06787946	0.04047693	0.05838708	0.12125169	0.09346139	0.13425308
0.07072964	0.0471531	0.07124218	0.03382722	0.0609915	0.05125337	0.00358774	0.0579163	0.06457924	0.03792749	0.06355417	0.03126455	0.02665175	0.03741496	0.05842884	0.0486907	0.09712629	0.13766097
0.05910552	0.03288936	0.03956256	0.07388189	0.04623577	0.02716947	0.00476657	0.05290897	0.03860925	0.02430953	0.0257395	0.04861905	0.06101215	0.04671242	0.06720869	0.12202429	0.09504579	0.13419922
0.07606119	0.03241952	0.05461443	0.06209585	0.04738238	0.03591086	0.0039901	0.05411566	0.04513795	0.02693314	0.02942695	0.04513795	0.05660947	0.04613547	0.05860452	0.099503	0.09420364	0.13171791
0.05361951	0.03942611	0.05078083	0.04920379	0.04825756	0.03027925	0.00788522	0.06245096	0.04289561	0.02933303	0.03942611	0.04888838	0.04825756	0.0498346	0.06213555	0.10503116	0.09697138	0.13532339
0.05421282	0.01951662	0.04987579	0.04662303	0.04987579	0.05421282	0.00650554	0.06397113	0.04445451	0.05096005	0.06180261	0.03144344	0.02276938	0.04987579	0.06939241	0.08565626	0.09860059	0.14025141
0.06715369	0.03863637	0.05197512	0.05887447	0.05013529	0.0404762	0.00459957	0.05703464	0.04277598	0.03357685	0.03633659	0.04001624	0.05657469	0.04001624	0.05979438	0.09061149	0.09596716	0.13544503
0.10687749	0.03144749	0.04684137	0.07630965	0.04552189	0.02419038	0.00373851	0.0422232	0.03562583	0.02265099	0.02485012	0.04354268	0.07323087	0.03738513	0.05123962	0.10797705	0.09229802	0.13404971
0.08603261	0.02923438	0.05095135	0.05596296	0.05262189	0.03424599	0.01085849	0.04510448	0.0417634	0.03006965	0.03842233	0.04844555	0.0417634	0.04844555	0.05846877	0.08686788	0.09834116	0.14240015
0.05352653	0.07731609	0.02973696	0.04460544	0.06244761	0.05650022	0.02378957	0.11300044	0.02378957	0.03568435	0.01784218	0.01486848	0.06244761	0.08623718	0.02081587	0.04163174	0.10014789	0.13561227
0.06408333	0.03229264	0.05421149	0.06090426	0.044005	0.03312924	0.00284443	0.05454612	0.04383768	0.02442863	0.03614099	0.04902458	0.05939839	0.04467428	0.0604023	0.10490926	0.0951439	0.13602345
0.04162692	0.02163289	0.03933253	0.06194873	0.03703813	0.02917162	0.00327771	0.06489867	0.03638259	0.02523837	0.03146602	0.05834325	0.04949343	0.05867102	0.07735397	0.13340282	0.09552639	0.13519495
0.0224823	0.03497246	0.02997639	0.03747049	0.04621361	0.0836841	0.02498033	0.07244295	0.02498033	0.04496459	0.04496459	0.04871164	0.03122541	0.06245082	0.06494885	0.08493312	0.10098837	0.13960963
0.0488514	0.03019905	0.04233788	0.05625313	0.04204181	0.03700864	0.00266462	0.07608976	0.03523222	0.02931084	0.03167939	0.04559464	0.05121996	0.06128631	0.06543127	0.11901978	0.09428806	0.13149121
0.08326856	0.04144417	0.05475193	0.05931459	0.05589259	0.0349804	0.00494288	0.04562661	0.04296505	0.02775619	0.03954306	0.04600683	0.05665304	0.03726173	0.05741348	0.08098723	0.0950131	0.13617859
0.05623088	0.03071872	0.04113185	0.08174305	0.04737973	0.02342954	0.00312394	0.05518957	0.02811544	0.0249915	0.02186757	0.05310695	0.07861911	0.04946235	0.0619581	0.12339555	0.0919683	0.12756785
0.08557119	0.04556388	0.04445257	0.06334491	0.05889965	0.04334125	0.00555657	0.05556571	0.04000731	0.02000366	0.02111497	0.04556388	0.05445439	0.05445439	0.05556571	0.07668068	0.09501799	0.13484129
0.16186357	0.04004872	0.04505481	0.08009744	0.0500609	0.02002436	0.00667479	0.03170524	0.03337393	0.02836784	0.02002436	0.03504263	0.08176613	0.02002436	0.04505481	0.08677222	0.08787101	0.12617288
0.07859865	0.03184601	0.03963811	0.07385563	0.04031569	0.02845813	0.00474302	0.05827141	0.03828296	0.02337632	0.01795573	0.0399769	0.0667411	0.04844658	0.05725505	0.12636766	0.09241609	0.13345495
0.07024329	0.0371636	0.05431603	0.04859855	0.05839994	0.04941534	0.00530909	0.05962512	0.04083912	0.04124751	0.0416559	0.04083912	0.04083912	0.04451464	0.06330064	0.06534259	0.09847003	0.13988036
0.08353106	0.03195971	0.04467096	0.07372524	0.04648685	0.02614885	0.00217907	0.04576049	0.03922328	0.02505932	0.02215389	0.04249189	0.06464578	0.03740739	0.05992446	0.1267493	0.09285031	0.13503216
0.04691357	0.02814814	0.04847735	0.05473249	0.05473249	0.04378599	0.00781893	0.06724278	0.03127571	0.03440328	0.03440328	0.05004114	0.04534978	0.06724278	0.05786006	0.09069956	0.09886752	0.13800514
0.08338219	0.02980086	0.04756096	0.07435163	0.04424976	0.02528557	0.00451528	0.048163	0.04244364	0.02137233	0.02588761	0.04725994	0.06471903	0.04575485	0.05899967	0.1092698	0.09373676	0.1332471
0.0742861	0.03316344	0.04377574	0.0530615	0.04377574	0.03448997	0.00663269	0.05571457	0.03979612	0.03448997	0.03581651	0.03581651	0.04642881	0.03846959	0.05836765	0.13132721	0.09440125	0.14018665
0.06899281	0.03960699	0.04471756	0.06484047	0.04599521	0.03098288	0.00351352	0.05302225	0.04248169	0.02395584	0.03449641	0.04791168	0.06100753	0.03864875	0.06611811	0.10348922	0.09396251	0.13625656
0.06609038	0.04075573	0.06829339	0.04901703	0.06664113	0.0352482	0.00495678	0.05617682	0.06003209	0.0352482	0.04571251	0.03249443	0.03194368	0.05177079	0.05397381	0.06498887	0.09902529	0.13763088
0.06011596	0.03583836	0.06098302	0.05202343	0.0560697	0.04335286	0.00664744	0.05693675	0.05173441	0.03699444	0.0471101	0.04075169	0.04075169	0.04682109	0.06185008	0.06878653	0.09759855	0.13563392
0.07423115	0.03690267	0.04882507	0.06216681	0.04910894	0.03307047	0.006387	0.05336694	0.03534141	0.03108341	0.0289544	0.04712187	0.06330228	0.04087681	0.05833461	0.10219202	0.09549186	0.13324228
0.04755176	0.01945299	0.06700476	0.03674454	0.04647104	0.05079393	0.0097265	0.06268187	0.05511681	0.05187465	0.05511681	0.04863248	0.02053372	0.04755176	0.0788927	0.06592403	0.1002825	0.13564715
0.06604626	0.03476119	0.05865951	0.05170727	0.05605242	0.05344533	0.00608321	0.06083208	0.04518954	0.03997537	0.03823731	0.0351957	0.043886	0.04823115	0.0556179	0.06691529	0.0992358	0.13992869
0.05418243	0.03694257	0.05619748	0.04209214	0.05597359	0.05418243	0.01231419	0.05731695	0.0474656	0.0434355	0.04880897	0.04455498	0.031793	0.04522666	0.06672052	0.06649662	0.09909082	0.13720554
0.07652006	0.03765273	0.04494035	0.06801783	0.05587179	0.02550669	0.00364381	0.04615496	0.03704543	0.02368478	0.03157971	0.04919147	0.05708639	0.04433305	0.06194481	0.11174358	0.0935882	0.13149438
0.08406371	0.03689463	0.05121659	0.07129848	0.04934851	0.02490777	0.00217943	0.05090525	0.05012688	0.02397372	0.03051201	0.03969675	0.05993431	0.04156483	0.06040133	0.09169171	0.09550577	0.13577831
0.07883007	0.03172047	0.04491115	0.06595344	0.04020019	0.0279517	0.00408283	0.0515065	0.03172047	0.02449699	0.03015015	0.05307682	0.0706644	0.03988613	0.05998623	0.11934433	0.09207436	0.13344377
0.05454775	0.01963719	0.05672966	0.03491056	0.0436382	0.05891156	0.01963719	0.07200302	0.05018393	0.0676392	0.05672966	0.03491056	0.01527337	0.04800202	0.07854875	0.03709247	0.10775719	0.14384775
0.07098403	0.03520346	0.05915335	0.06607863	0.05453651	0.02914385	0.00548251	0.04212873	0.04587992	0.03347214	0.04328294	0.05136242	0.06001901	0.0337607	0.06607863	0.07271534	0.09634736	0.13437048
0.08855179	0.03961528	0.04241165	0.09694091	0.0540632	0.01631217	0.00186425	0.0442759	0.0405474	0.01864248	0.0172443	0.03868315	0.08389117	0.04194559	0.05359714	0.10066941	0.09172835	0.12901585
0.03872706	0.03369757	0.05331258	0.04627129	0.06337156	0.06186271	0.01860911	0.0638745	0.0442595	0.04928899	0.03822411	0.03772116	0.02514744	0.06337156	0.05934796	0.05985091	0.10355419	0.13950779
0.09411829	0.03378605	0.05309237	0.07722526	0.03861263	0.01447974	0.00723987	0.04102592	0.05067908	0.01930632	0.03137276	0.05550566	0.07239868	0.03619934	0.06515881	0.08446513	0.0932403	0.13209379
0.08567621	0.03406404	0.059354	0.06520338	0.04937565	0.0237416	0.00258061	0.04765524	0.05556911	0.02580609	0.03630056	0.04232198	0.05367666	0.03956933	0.06193461	0.08464397	0.09617575	0.1363512
0.05486575	0.03184173	0.053886	0.0458031	0.05315119	0.05094677	0.01151201	0.06343852	0.04237399	0.04604804	0.04825247	0.04139425	0.03625058	0.04996702	0.06441827	0.07176636	0.09840872	0.13567522
